src_ip,dst_ip,src_port,dst_port,protocol,packet_size,duration,packets_sent,packets_received,bytes_sent,bytes_received,syn_flag,ack_flag,fin_flag,rst_flag,psh_flag,urg_flag,label
204.13.118.213,48.127.201.176,61628,443,ICMP,490,6.276,41,133,26504,15645,0,1,0,0,0,0,normal
139.24.194.33,197.185.14.228,37272,22,TCP,746,1.887,149,55,30759,5088,1,1,1,0,0,0,normal
48.92.52.103,122.162.255.235,41041,5432,ICMP,1327,8.632,56,123,44826,35467,0,1,0,0,0,0,normal
90.154.128.87,219.159.41.115,50060,22,UDP,924,9.695,119,169,43762,10694,0,0,1,0,1,0,normal
29.12.203.219,162.0.122.173,42179,19914,TCP,60,0.003,1,0,60,40,1,0,0,1,0,0,port_scan
67.93.80.98,4.2.213.156,49846,8080,TCP,341,0.437,16,3,3741,1824,0,1,0,0,1,0,sql_injection
9.221.154.244,182.29.113.50,34460,25,UDP,704,4.947,156,157,38586,25989,0,0,1,0,1,0,normal
36.143.211.145,178.115.118.208,32034,8080,UDP,597,0.001,554,1,456367,100,1,0,0,0,0,0,ddos
206.183.33.235,75.80.0.139,11408,110,ICMP,855,8.081,63,146,28819,18282,0,0,1,0,0,0,normal
3.230.18.30,2.236.132.117,29877,143,TCP,1491,3.465,186,148,2195,34481,0,0,1,0,0,0,normal
146.186.150.33,5.247.231.155,13819,21,ICMP,778,1.335,129,57,39693,38515,1,1,1,0,0,0,normal
29.12.203.219,162.0.122.173,46477,50593,TCP,60,0.005,1,1,60,40,1,0,0,1,0,0,port_scan
84.212.1.46,178.115.118.208,50673,8080,TCP,1007,0.058,255,1,684064,0,1,0,0,0,0,0,ddos
236.194.210.99,135.163.202.73,47023,22,TCP,262,0.444,15,6,1183,914,0,1,0,0,1,0,brute_force
232.25.181.222,141.247.130.246,58180,110,UDP,531,6.048,144,152,15387,9010,1,1,0,0,1,0,normal
6.97.202.241,45.126.67.44,25279,80,ICMP,1320,0.944,106,192,25167,39617,1,1,1,0,0,0,normal
153.234.224.112,114.61.50.173,45737,25,UDP,363,7.749,42,3,16548,48364,0,1,1,0,0,0,normal
62.61.126.241,216.238.230.193,15673,5432,UDP,507,7.379,111,191,4361,240,0,1,0,0,1,0,normal
152.55.100.72,228.29.194.243,62317,22,UDP,306,3.373,10,95,21425,11510,0,1,1,0,0,0,normal
160.6.58.2,255.4.188.54,10474,3306,UDP,1413,4.939,1,150,19019,46794,1,1,0,0,1,0,normal
25.223.3.183,178.115.118.208,43692,8080,ICMP,1357,0.052,1540,2,424231,0,0,0,0,0,1,0,ddos
124.83.105.210,192.95.42.3,17222,443,TCP,539,1.553,199,152,25556,48291,1,0,0,0,1,0,normal
37.128.108.155,236.77.98.193,11713,3306,UDP,704,6.974,146,183,28984,27506,1,1,0,0,1,0,normal
73.51.189.4,140.33.96.9,18902,143,ICMP,569,3.337,93,148,33793,45233,1,0,1,0,1,0,normal
135.40.48.151,47.249.89.72,31515,143,ICMP,523,2.286,131,115,1028,10831,0,1,1,0,0,0,normal
67.93.80.98,4.2.213.156,54835,80,TCP,613,0.323,14,3,1415,1071,0,1,0,0,1,0,sql_injection
105.189.137.59,238.71.197.194,16143,3306,TCP,849,2.665,111,150,28553,24517,0,1,0,0,0,0,normal
78.156.107.234,184.239.34.181,4998,5432,UDP,1414,1.292,144,197,23808,21453,1,1,1,0,0,0,normal
231.165.58.43,6.112.7.141,49362,110,TCP,1174,5.396,90,66,7378,32675,1,1,1,0,0,0,normal
23.64.203.213,212.40.94.50,56724,25,UDP,1144,1.054,128,94,48630,40106,1,1,1,0,1,0,normal
109.186.42.124,21.83.109.110,60109,25,ICMP,708,2.647,107,45,22796,48439,0,0,0,0,1,0,normal
58.219.238.229,178.115.118.208,33525,8080,UDP,740,0.003,1420,1,240929,100,0,0,0,0,1,0,ddos
142.238.191.7,63.30.79.224,32962,5432,TCP,1347,6.995,177,62,29225,4028,1,1,0,0,1,0,normal
64.137.171.240,178.115.118.208,17950,8080,UDP,816,0.064,1745,1,776587,0,1,0,0,0,1,0,ddos
227.92.7.21,209.188.45.33,14690,25,UDP,1118,2.11,17,16,48786,43430,1,1,0,0,0,0,normal
60.146.251.156,174.132.172.46,22901,22,UDP,647,5.714,135,72,21435,9918,0,1,0,0,0,0,normal
167.84.151.247,82.44.13.149,5103,5432,ICMP,1497,5.816,171,21,37030,34539,0,1,0,0,1,0,normal
13.253.225.192,89.208.40.86,64168,5432,UDP,908,5.827,64,189,24094,33119,1,0,0,0,1,0,normal
228.94.253.157,226.169.178.95,49162,3306,TCP,1250,0.355,38,6,38035,25359,1,0,1,0,0,0,normal
239.83.216.115,178.115.118.208,38318,8080,UDP,893,0.094,176,0,554872,100,1,0,0,0,1,0,ddos
94.135.60.121,178.115.118.208,64245,8080,TCP,641,0.057,1169,2,257301,0,0,0,0,0,0,0,ddos
39.60.167.82,168.57.131.193,37217,110,TCP,552,0.92,101,37,44952,36247,1,0,0,0,1,0,normal
216.237.105.134,178.115.118.208,13839,8080,TCP,742,0.051,1068,0,939147,100,0,0,0,0,1,0,ddos
122.138.195.70,107.185.60.16,35849,3306,ICMP,1465,4.68,52,186,16160,26932,0,0,1,0,0,0,normal
29.12.203.219,162.0.122.173,40397,53232,TCP,60,0.003,1,1,60,0,1,0,0,0,0,0,port_scan
61.126.117.48,66.46.197.75,58896,3306,UDP,192,1.497,99,109,26978,49319,1,1,1,0,1,0,normal
29.12.203.219,162.0.122.173,46663,14640,TCP,60,0.01,1,1,60,40,1,0,0,1,0,0,port_scan
134.129.50.217,82.245.108.142,10263,5432,ICMP,1124,0.215,199,43,40043,6116,1,0,1,0,0,0,normal
224.21.85.230,13.247.46.89,62763,80,TCP,1142,0.045,3,161,29775,30269,0,0,1,0,1,0,normal
142.9.128.230,12.175.136.140,30451,80,ICMP,1304,9.172,112,36,2166,18488,1,0,0,0,1,0,normal
56.253.210.35,62.17.44.237,27393,3306,UDP,649,8.306,60,27,9686,49911,0,0,1,0,0,0,normal
243.209.34.101,96.164.167.39,29409,21,ICMP,888,3.238,79,44,19596,28352,0,1,0,0,1,0,normal
196.137.71.227,250.189.225.58,56352,21,TCP,320,8.54,164,177,49613,7029,0,0,0,0,0,0,normal
67.93.80.98,4.2.213.156,42928,80,TCP,511,0.471,16,8,2745,732,0,1,0,0,1,0,sql_injection
171.32.242.174,178.115.118.208,10714,8080,TCP,1477,0.056,974,1,922607,100,0,0,0,0,1,0,ddos
29.12.203.219,162.0.122.173,45268,27991,TCP,60,0.008,1,1,60,40,1,0,0,0,0,0,port_scan
236.194.210.99,135.163.202.73,47130,3389,TCP,125,0.101,6,3,616,793,0,1,0,0,1,0,brute_force
236.194.210.99,135.163.202.73,41800,23,TCP,248,0.668,5,5,370,824,0,1,0,0,1,0,brute_force
181.7.203.242,162.9.171.37,24278,22,TCP,247,3.52,25,26,16841,27524,0,0,0,0,1,0,normal
148.231.52.85,136.15.180.170,16671,5432,UDP,1039,2.535,82,175,48521,34395,1,0,0,0,0,0,normal
211.247.145.109,168.124.76.70,64976,3306,UDP,68,9.406,152,113,46580,9140,0,1,0,0,0,0,normal
165.81.201.155,91.98.35.108,6537,143,TCP,1225,1.088,167,102,6049,32211,0,0,1,0,0,0,normal
29.12.203.219,162.0.122.173,41249,24716,TCP,60,0.007,1,1,60,40,1,0,0,0,0,0,port_scan
236.194.210.99,135.163.202.73,44526,21,TCP,177,0.421,11,6,455,401,0,1,0,0,1,0,brute_force
67.93.80.98,4.2.213.156,41996,8080,TCP,835,0.982,14,10,4841,1115,0,1,0,0,1,0,sql_injection
161.2.34.237,178.115.118.208,46165,8080,TCP,637,0.039,858,1,719744,0,0,0,0,0,1,0,ddos
144.45.220.39,185.69.169.123,15325,3306,UDP,1255,6.548,33,6,15009,45601,1,0,0,0,1,0,normal
157.19.210.124,178.115.118.208,34868,8080,UDP,626,0.073,167,1,244950,100,0,0,0,0,1,0,ddos
242.129.0.115,166.181.210.157,29743,80,UDP,962,0.287,54,72,28988,230,0,1,1,0,1,0,normal
160.19.55.35,100.254.178.177,32511,3306,TCP,460,8.448,164,71,38289,30919,1,1,0,0,0,0,normal
119.192.70.170,202.194.121.1,33853,443,TCP,744,7.31,85,30,14748,30302,1,0,0,0,0,0,normal
114.84.52.240,129.32.143.41,1916,25,UDP,959,9.063,91,135,8720,26032,0,0,1,0,0,0,normal
95.25.198.15,180.10.71.112,51246,22,TCP,931,6.468,17,176,31438,23422,0,1,0,0,1,0,normal
236.194.210.99,135.163.202.73,56260,3389,TCP,145,0.236,15,10,1311,716,0,1,0,0,1,0,brute_force
71.31.173.37,123.202.200.67,51231,3306,UDP,353,6.549,56,25,19312,5744,1,0,1,0,1,0,normal
13.243.98.66,20.26.79.190,21657,5432,UDP,1234,0.449,193,167,22634,25457,1,1,1,0,1,0,normal
67.93.80.98,4.2.213.156,52738,443,TCP,214,1.321,13,3,2501,1470,0,1,0,0,1,0,sql_injection
154.162.182.7,3.101.189.75,34648,5432,ICMP,88,3.697,149,100,7877,36658,0,0,0,0,0,0,normal
29.12.203.219,162.0.122.173,47022,36315,TCP,60,0.001,1,0,60,40,1,0,0,1,0,0,port_scan
29.12.203.219,162.0.122.173,45712,4806,TCP,60,0.005,1,1,60,0,1,0,0,1,0,0,port_scan
191.212.179.124,144.204.180.103,35072,25,UDP,1472,1.85,70,42,25495,26283,0,0,0,0,0,0,normal
29.12.203.219,162.0.122.173,46207,61324,TCP,60,0.007,1,1,60,0,1,0,0,0,0,0,port_scan
8.101.165.38,230.183.58.213,34872,5432,TCP,393,5.191,136,70,34990,49405,0,1,1,0,0,0,normal
152.201.153.190,203.237.1.173,6479,80,UDP,624,9.271,111,129,550,47961,0,0,0,0,1,0,normal
22.192.254.25,159.242.129.231,16638,25,TCP,1016,1.926,106,120,29226,34533,1,0,1,0,1,0,normal
231.35.158.175,42.182.80.3,22775,25,ICMP,77,7.015,153,45,49719,11289,1,0,1,0,0,0,normal
21.116.252.69,10.159.148.252,25278,22,UDP,220,0.09,95,195,9087,25646,0,0,0,0,1,0,normal
236.194.210.99,135.163.202.73,50525,21,TCP,190,0.135,7,7,859,356,0,1,0,0,1,0,brute_force
145.102.184.153,84.119.232.5,16472,3306,TCP,470,2.304,64,197,16950,21190,0,0,1,0,0,0,normal
165.247.84.17,104.6.86.226,15095,3306,UDP,386,5.764,94,108,25097,25939,0,1,1,0,0,0,normal
179.164.177.44,121.99.11.142,22175,443,TCP,735,8.497,30,200,27987,38548,1,1,1,0,0,0,normal
28.202.91.224,82.37.213.93,52316,22,UDP,256,8.412,81,106,39994,18060,0,0,0,0,0,0,normal
133.135.4.153,107.23.60.217,13292,22,UDP,329,9.948,182,23,7733,23764,0,0,1,0,1,0,normal
86.255.59.118,69.95.157.202,39650,80,UDP,589,6.321,122,26,31024,27497,1,0,1,0,1,0,normal
230.82.117.175,120.86.18.21,45093,443,TCP,1320,8.664,35,32,24173,1166,0,0,1,0,0,0,normal
93.252.206.111,178.115.118.208,17138,8080,TCP,755,0.083,1374,2,219933,100,0,0,0,0,0,0,ddos
37.219.112.110,186.229.105.6,51928,25,TCP,565,0.783,72,21,9533,43390,1,1,1,0,1,0,normal
236.194.210.99,135.163.202.73,45403,21,TCP,287,0.347,15,10,773,647,0,1,0,0,1,0,brute_force
121.99.184.45,238.77.199.169,63117,22,ICMP,738,6.3,76,5,4062,25811,1,1,0,0,0,0,normal
70.122.135.110,58.254.195.105,31195,110,ICMP,1493,1.721,146,28,3003,29780,1,1,1,0,1,0,normal
29.12.203.219,162.0.122.173,46757,42190,TCP,60,0.007,1,0,60,40,1,0,0,1,0,0,port_scan
226.168.92.42,245.58.58.182,20205,22,ICMP,686,4.97,115,132,46107,35835,1,0,0,0,0,0,normal
174.29.104.152,176.111.125.194,38272,3306,UDP,429,6.87,154,14,42379,49037,0,0,0,0,0,0,normal
125.39.54.171,215.184.52.16,29469,110,TCP,450,5.745,153,95,3512,21258,0,1,0,0,1,0,normal
29.12.203.219,162.0.122.173,46903,42647,TCP,60,0.006,1,1,60,40,1,0,0,1,0,0,port_scan
112.61.101.49,193.204.177.174,4388,80,UDP,836,7.582,164,110,43321,46732,0,1,1,0,0,0,normal
29.12.203.219,162.0.122.173,40094,60757,TCP,60,0.006,1,1,60,40,1,0,0,1,0,0,port_scan
20.243.242.23,110.112.77.25,32864,110,UDP,1033,4.437,46,68,46104,43977,1,1,1,0,1,0,normal
112.9.230.246,68.115.200.236,53650,143,ICMP,527,4.856,129,17,161,7148,1,0,0,0,0,0,normal
236.194.210.99,135.163.202.73,47878,21,TCP,119,0.644,15,4,1161,124,0,1,0,0,1,0,brute_force
202.73.190.15,28.120.210.206,3498,143,TCP,1157,3.804,56,185,21838,36481,1,1,1,0,1,0,normal
67.93.80.98,4.2.213.156,57797,8080,TCP,442,0.824,8,5,556,693,0,1,0,0,1,0,sql_injection
150.7.234.155,86.53.201.147,32687,443,TCP,478,2.027,190,136,29892,9295,1,1,0,0,0,0,normal
236.194.210.99,135.163.202.73,52418,23,TCP,122,0.866,15,7,737,489,0,1,0,1,1,0,brute_force
109.82.195.167,69.53.172.249,60470,143,TCP,907,4.583,76,57,33055,494,1,1,1,0,1,0,normal
201.166.252.160,178.125.104.151,49885,443,ICMP,1230,3.533,11,21,13479,9620,1,0,1,0,0,0,normal
28.14.191.36,248.134.161.38,25575,25,ICMP,849,8.535,17,184,30761,21000,1,1,1,0,0,0,normal
143.25.120.240,189.94.253.62,10895,110,UDP,1316,9.383,163,154,41732,23147,1,1,1,0,0,0,normal
55.156.15.250,178.115.118.208,60574,8080,ICMP,1444,0.063,399,2,867871,0,1,0,0,0,0,0,ddos
18.138.1.13,223.213.2.141,27664,5432,ICMP,220,9.926,178,109,12801,46550,1,0,1,0,1,0,normal
67.93.80.98,4.2.213.156,48911,8080,TCP,382,1.929,14,7,3422,1211,0,1,0,0,1,0,sql_injection
8.40.27.109,104.199.9.213,35669,53,UDP,636,7.677,138,65,17572,19895,0,0,0,0,0,0,normal
34.63.28.13,88.131.235.178,38434,5432,UDP,1154,2.541,87,162,47455,38499,0,0,0,0,1,0,normal
249.83.127.240,192.58.113.37,43883,53,UDP,279,9.581,126,111,23476,26497,1,1,1,0,0,0,normal
236.194.210.99,135.163.202.73,53925,23,TCP,255,0.607,8,6,903,116,0,1,0,1,1,0,brute_force
23.124.14.104,223.62.106.5,32764,143,TCP,288,6.189,158,118,6691,45433,1,0,0,0,0,0,normal
5.201.184.58,187.128.205.198,50819,25,ICMP,171,9.101,113,48,30847,8715,1,1,1,0,1,0,normal
67.93.80.98,4.2.213.156,52285,443,TCP,781,1.414,13,7,4731,639,0,1,0,0,1,0,sql_injection
43.56.59.209,118.46.169.150,48836,110,UDP,1487,7.808,176,40,49729,15076,1,1,0,0,1,0,normal
64.188.142.30,178.115.118.208,16567,8080,TCP,1228,0.061,204,0,913204,100,1,0,0,0,1,0,ddos
140.105.222.144,178.115.118.208,1251,8080,TCP,932,0.008,1930,1,135774,100,1,0,0,0,0,0,ddos
67.93.80.98,4.2.213.156,41173,8080,TCP,828,1.27,6,8,2389,989,0,1,0,0,1,0,sql_injection
34.142.34.58,80.118.114.92,55582,443,ICMP,698,7.856,176,162,34353,45223,1,1,0,0,0,0,normal
222.71.191.174,216.39.143.27,28860,53,UDP,1288,9.434,127,80,30136,12283,0,0,0,0,1,0,normal
20.21.212.200,195.95.35.96,8300,22,ICMP,975,5.087,112,143,44101,15277,1,1,0,0,0,0,normal
201.117.198.75,140.5.50.8,53240,53,TCP,448,9.206,29,161,37152,4308,0,0,1,0,1,0,normal
191.131.207.213,73.194.247.3,32677,5432,UDP,794,0.976,70,169,38925,35784,0,0,1,0,1,0,normal
110.5.179.4,178.115.118.208,48205,8080,TCP,659,0.068,1868,0,167968,0,0,0,0,0,1,0,ddos
47.3.224.174,62.204.93.241,38031,80,ICMP,1138,2.793,68,83,44291,20545,0,1,1,0,1,0,normal
13.108.167.49,178.115.118.208,65037,8080,UDP,1254,0.077,1737,0,623562,100,0,0,0,0,1,0,ddos
29.12.203.219,162.0.122.173,46963,49160,TCP,60,0.004,1,0,60,0,1,0,0,1,0,0,port_scan
158.204.57.119,151.100.240.35,35106,143,ICMP,1149,0.099,6,141,28630,15746,0,0,0,0,1,0,normal
236.194.210.99,135.163.202.73,50583,21,TCP,257,0.776,10,3,1252,187,0,1,0,0,1,0,brute_force
67.93.80.98,4.2.213.156,45553,443,TCP,645,1.186,8,10,4151,1414,0,1,0,0,1,0,sql_injection
29.12.203.219,162.0.122.173,47980,26395,TCP,60,0.008,1,0,60,0,1,0,0,0,0,0,port_scan
215.212.108.253,30.205.145.127,39614,110,UDP,635,9.361,184,71,8516,35103,1,0,1,0,0,0,normal
97.71.218.229,65.161.230.141,15335,110,ICMP,571,5.536,54,111,11625,10747,1,0,0,0,1,0,normal
66.122.76.183,61.4.73.245,18390,22,TCP,395,3.665,146,156,749,14751,0,1,0,0,1,0,normal
160.80.123.252,161.76.197.50,47958,143,TCP,418,4.085,79,80,49408,42501,0,1,1,0,1,0,normal
29.12.203.219,162.0.122.173,44265,2209,TCP,60,0.004,1,1,60,40,1,0,0,0,0,0,port_scan
242.252.254.242,61.241.10.162,56281,143,UDP,1250,5.297,45,77,42085,21265,1,0,0,0,1,0,normal
161.84.161.127,255.214.240.163,17085,5432,TCP,806,7.833,65,86,8396,40528,1,0,1,0,1,0,normal
241.100.173.111,165.237.107.138,7014,5432,TCP,1041,6.491,118,3,10930,39487,1,1,0,0,0,0,normal
172.64.114.100,19.149.76.143,34642,3306,ICMP,739,4.858,154,87,41410,24806,1,0,1,0,0,0,normal
76.130.165.139,188.226.102.103,37649,110,UDP,1010,8.496,58,161,40132,22569,1,0,1,0,0,0,normal
236.194.210.99,135.163.202.73,49097,3389,TCP,129,0.916,14,4,1125,151,0,1,0,0,1,0,brute_force
29.12.203.219,162.0.122.173,40831,35005,TCP,60,0.005,1,1,60,40,1,0,0,1,0,0,port_scan
234.143.167.139,176.231.233.98,57665,3306,UDP,688,7.465,166,55,11477,28612,1,1,1,0,1,0,normal
223.238.175.150,26.45.167.2,57181,21,TCP,358,7.289,195,48,35290,45742,0,0,0,0,1,0,normal
201.6.59.90,119.122.120.83,14121,22,UDP,517,9.561,131,23,12369,25282,0,0,0,0,1,0,normal
92.74.96.238,251.192.103.157,52117,443,ICMP,587,4.959,126,122,36687,36637,1,0,0,0,0,0,normal
29.12.203.219,162.0.122.173,44247,2807,TCP,60,0.002,1,0,60,40,1,0,0,1,0,0,port_scan
19.55.15.5,49.223.215.91,34382,110,UDP,481,9.068,130,75,49642,32123,1,0,0,0,1,0,normal
215.211.71.20,98.169.25.218,37113,5432,TCP,1146,2.443,86,78,45412,8834,1,0,1,0,1,0,normal
195.147.189.165,220.254.213.180,46838,443,UDP,1440,0.569,80,21,35641,17117,1,1,0,0,1,0,normal
86.29.205.60,178.115.118.208,57322,8080,UDP,677,0.057,1382,1,172177,0,1,0,0,0,0,0,ddos
227.200.45.139,178.115.118.208,52108,8080,TCP,777,0.078,1581,1,517714,0,0,0,0,0,1,0,ddos
75.26.75.48,178.115.118.208,61400,8080,ICMP,1478,0.05,796,1,838863,0,0,0,0,0,0,0,ddos
173.151.226.249,24.219.251.210,50696,22,UDP,103,1.733,115,170,16117,43523,0,1,1,0,0,0,normal
97.23.7.55,184.230.56.36,16726,22,ICMP,1232,4.365,127,134,39442,16767,1,0,1,0,1,0,normal
100.81.114.225,164.10.100.61,63142,3306,UDP,1198,6.309,14,49,19043,14200,0,1,1,0,1,0,normal
59.149.38.1,75.7.36.198,34340,21,UDP,1060,2.709,17,37,14849,36166,1,0,0,0,0,0,normal
67.93.80.98,4.2.213.156,51678,8080,TCP,591,1.155,7,3,4167,1153,0,1,0,0,1,0,sql_injection
67.93.80.98,4.2.213.156,40045,443,TCP,826,1.523,17,4,517,172,0,1,0,0,1,0,sql_injection
56.190.124.111,231.234.133.56,37836,25,UDP,782,3.013,9,4,40366,5965,1,0,1,0,1,0,normal
52.67.123.178,149.198.49.181,36196,3306,TCP,759,6.225,113,161,6219,22850,0,1,0,0,0,0,normal
27.114.221.242,79.144.255.157,19950,25,TCP,845,8.717,64,27,37965,36850,1,0,1,0,1,0,normal
67.93.80.98,4.2.213.156,45614,443,TCP,849,0.177,6,9,3583,1265,0,1,0,0,1,0,sql_injection
122.112.121.194,178.115.118.208,53599,8080,TCP,1064,0.088,1784,1,898685,0,0,0,0,0,1,0,ddos
67.93.80.98,4.2.213.156,50455,8080,TCP,512,1.616,8,6,3471,804,0,1,0,0,1,0,sql_injection
161.117.122.14,47.124.85.216,10557,25,TCP,682,7.442,110,40,31029,17869,0,1,0,0,0,0,normal
2.54.234.18,94.167.115.51,29664,80,UDP,897,7.919,188,8,17381,39974,1,0,0,0,0,0,normal
132.127.248.166,178.115.118.208,46407,8080,UDP,1202,0.072,961,2,976097,0,1,0,0,0,1,0,ddos
58.248.65.163,178.115.118.208,29559,8080,UDP,1034,0.042,543,0,945905,100,1,0,0,0,0,0,ddos
253.199.49.198,14.121.22.50,24309,143,UDP,1228,8.564,95,35,48894,27053,1,0,1,0,1,0,normal
159.110.238.27,88.168.98.68,9232,143,UDP,1100,1.493,59,72,35052,21924,0,0,1,0,0,0,normal
139.158.57.105,37.59.187.232,33349,25,UDP,1498,3.973,12,58,32925,24719,1,0,0,0,1,0,normal
18.252.132.56,185.236.251.93,52310,110,TCP,1168,8.926,81,197,21847,29777,0,0,0,0,1,0,normal
29.12.203.219,162.0.122.173,40877,3592,TCP,60,0.002,1,1,60,40,1,0,0,1,0,0,port_scan
63.105.244.56,220.192.33.70,8503,5432,UDP,377,4.365,14,20,40923,8734,1,0,1,0,1,0,normal
40.65.122.210,70.94.86.95,23100,443,TCP,511,9.366,192,141,12487,6263,0,0,1,0,0,0,normal
136.130.232.241,230.218.29.129,52402,143,UDP,709,0.967,21,64,30117,20798,0,0,1,0,1,0,normal
216.20.219.34,68.186.119.210,24672,22,TCP,523,5.704,6,51,16972,9772,0,0,1,0,0,0,normal
214.89.117.17,71.188.128.201,56680,25,TCP,1296,0.173,105,63,27328,42142,0,1,1,0,1,0,normal
236.194.210.99,135.163.202.73,58303,23,TCP,275,0.138,7,6,1314,883,0,1,0,0,1,0,brute_force
148.42.224.128,178.115.118.208,44184,8080,UDP,1003,0.025,1022,2,761320,0,1,0,0,0,1,0,ddos
29.12.203.219,162.0.122.173,49412,57913,TCP,60,0.005,1,1,60,40,1,0,0,1,0,0,port_scan
32.234.56.146,199.218.108.30,10353,443,ICMP,634,5.584,182,75,37937,377,0,1,1,0,1,0,normal
196.246.151.200,198.175.179.147,57566,143,ICMP,1040,4.263,193,188,39606,26411,0,1,1,0,1,0,normal
236.194.210.99,135.163.202.73,44618,23,TCP,240,0.837,5,7,754,155,0,1,0,0,1,0,brute_force
97.103.230.48,81.78.176.46,24384,25,UDP,1255,6.986,58,79,26946,9198,0,0,1,0,1,0,normal
33.126.59.219,251.84.157.87,44480,443,TCP,1345,8.358,144,182,26080,12345,1,0,1,0,1,0,normal
91.251.225.10,197.242.223.108,23883,25,ICMP,1454,9.871,30,159,47501,7181,1,1,0,0,1,0,normal
67.93.80.98,4.2.213.156,46638,443,TCP,314,0.169,10,2,890,634,0,1,0,0,1,0,sql_injection
164.179.213.57,241.75.165.229,12657,80,UDP,907,1.663,198,18,43348,30896,1,0,0,0,0,0,normal
47.54.242.35,153.96.189.216,3418,110,UDP,934,4.333,28,47,46601,48093,1,0,1,0,1,0,normal
48.17.71.172,178.115.118.208,13839,8080,UDP,635,0.054,1521,0,239684,0,1,0,0,0,1,0,ddos
143.105.62.223,13.37.228.206,50409,443,TCP,459,0.522,169,20,40881,19737,0,0,0,0,1,0,normal
164.71.231.7,191.166.73.110,23379,22,ICMP,670,2.019,190,100,32250,27037,0,0,1,0,0,0,normal
23.76.78.166,155.254.104.85,18916,53,UDP,1100,2.101,158,23,46848,47068,0,1,1,0,0,0,normal
23.141.230.220,6.3.32.223,29682,5432,UDP,1337,6.169,119,179,17442,48105,0,1,0,0,1,0,normal
142.197.206.114,130.45.121.34,64975,21,ICMP,1352,2.872,70,141,33852,34192,0,0,0,0,0,0,normal
34.63.5.171,178.115.118.208,57581,8080,ICMP,1338,0.035,725,0,173671,100,0,0,0,0,1,0,ddos
45.61.202.158,137.149.225.44,11501,3306,ICMP,613,6.162,3,177,35105,14019,1,0,1,0,1,0,normal
81.91.238.145,78.252.70.128,52228,80,TCP,1104,2.628,49,36,30311,47582,1,1,1,0,0,0,normal
167.120.3.235,178.115.118.208,36289,8080,TCP,1451,0.076,1358,2,827303,0,1,0,0,0,1,0,ddos
236.194.210.99,135.163.202.73,41313,22,TCP,242,0.188,11,7,618,900,0,1,0,1,1,0,brute_force
114.241.183.59,108.194.229.194,11791,80,TCP,1014,3.617,63,55,9052,44642,0,1,1,0,1,0,normal
142.158.207.37,47.85.237.168,8272,22,UDP,1137,8.946,188,75,34944,39948,0,1,1,0,0,0,normal
75.238.47.233,106.231.28.161,14164,143,TCP,579,3.464,129,173,19558,23239,0,1,1,0,1,0,normal
187.30.149.132,182.186.1.220,46389,143,ICMP,1039,4.323,137,186,48987,24019,0,1,0,0,1,0,normal
5.60.55.195,222.61.248.128,36977,53,ICMP,491,5.781,105,103,42315,39580,0,0,0,0,0,0,normal
223.69.97.118,187.41.227.17,63508,110,ICMP,1140,4.938,177,87,27009,47715,0,1,1,0,1,0,normal
222.236.182.67,9.247.113.45,43117,110,UDP,592,7.123,121,6,29435,39546,0,0,0,0,1,0,normal
247.233.1.215,114.74.78.102,5143,22,UDP,536,5.929,2,173,18358,37799,0,1,0,0,0,0,normal
210.200.8.193,116.249.204.58,17949,5432,TCP,680,7.46,163,96,14751,44990,0,1,0,0,1,0,normal
193.188.141.33,178.115.118.208,35772,8080,ICMP,840,0.014,222,2,232974,100,0,0,0,0,1,0,ddos
230.242.56.188,178.115.118.208,17373,8080,ICMP,1181,0.045,466,0,631982,100,1,0,0,0,1,0,ddos
236.194.210.99,135.163.202.73,42066,22,TCP,288,0.645,5,9,1263,230,0,1,0,0,1,0,brute_force
29.12.203.219,162.0.122.173,40550,7226,TCP,60,0.009,1,0,60,0,1,0,0,0,0,0,port_scan
236.194.210.99,135.163.202.73,59856,3389,TCP,197,0.476,9,4,1472,488,0,1,0,1,1,0,brute_force
236.194.210.99,135.163.202.73,54861,3389,TCP,281,0.295,11,7,637,684,0,1,0,0,1,0,brute_force
80.200.10.64,89.73.110.156,20911,3306,ICMP,1421,9.375,41,93,1874,37918,1,1,1,0,1,0,normal
189.175.149.192,112.228.175.135,36196,25,UDP,557,1.677,64,21,7405,9218,0,1,0,0,0,0,normal
184.253.31.160,80.218.39.153,34523,21,ICMP,1095,1.595,36,52,25304,35018,0,1,0,0,1,0,normal
29.12.203.219,162.0.122.173,49377,43366,TCP,60,0.002,1,0,60,0,1,0,0,0,0,0,port_scan
29.12.203.219,162.0.122.173,47327,56564,TCP,60,0.002,1,1,60,0,1,0,0,0,0,0,port_scan
92.26.24.143,61.188.31.76,29166,3306,TCP,1095,9.205,15,70,46476,42610,0,0,0,0,0,0,normal
55.244.128.28,178.115.118.208,53665,8080,ICMP,591,0.077,1985,2,868221,100,1,0,0,0,0,0,ddos
17.148.74.203,54.55.50.105,33491,110,TCP,211,1.156,112,144,48060,48720,1,1,0,0,1,0,normal
124.64.186.214,243.183.251.145,14928,3306,TCP,1224,9.576,30,163,16940,11580,0,1,0,0,1,0,normal
52.21.190.215,184.75.136.64,49499,443,TCP,1155,0.494,38,66,17988,3782,1,0,0,0,0,0,normal
236.194.210.99,135.163.202.73,58597,21,TCP,185,0.456,13,5,859,430,0,1,0,1,1,0,brute_force
